# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:17 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04193500 Maumee River at Waterville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04193500
#            TS   parameter     statistic     Description
#        109477       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109477_00060_00003	109477_00060_00003_cd	
USGS	04193500	2006-01-02	26500	A				
USGS	04193500	2006-01-03	36200	A				
USGS	04193500	2006-01-04	34700	A				
USGS	04193500	2006-01-05	26100	A				
USGS	04193500	2006-01-06	19700	A				
USGS	04193500	2006-01-07	15200	A				
USGS	04193500	2006-01-08	10900	A				
USGS	04193500	2006-01-09	8120	A				
USGS	04193500	2006-01-10	6570	A				
USGS	04193500	2006-01-11	5390	A				
USGS	04193500	2006-01-12	5000	A				
USGS	04193500	2006-01-13	5050	A				
USGS	04193500	2006-01-14	7510	A				
USGS	04193500	2006-01-15	11400	A				
USGS	04193500	2006-01-16	10600	A				
USGS	04193500	2006-01-17	8870	A				
USGS	04193500	2006-01-18	14600	A				
USGS	04193500	2006-01-19	18000	A				
USGS	04193500	2006-01-20	20900	A				
USGS	04193500	2006-01-21	18800	A				
USGS	04193500	2006-01-22	16900	A				
USGS	04193500	2006-01-23	13700	A				
USGS	04193500	2006-01-24	11300	A				
USGS	04193500	2006-01-25	9030	A				
USGS	04193500	2006-01-26	7040	A				
USGS	04193500	2006-01-27	5140	A				
USGS	04193500	2006-01-28	4280	A				
USGS	04193500	2006-01-29	5230	A				
USGS	04193500	2006-01-30	11000	A				
USGS	04193500	2006-01-31	12200	A				
USGS	04193500	2006-02-01	10600	A				
USGS	04193500	2006-02-02	7800	A				
USGS	04193500	2006-02-03	8420	A				
USGS	04193500	2006-02-04	18000	A				
USGS	04193500	2006-02-05	26700	A				
USGS	04193500	2006-02-06	24100	A				
USGS	04193500	2006-02-07	17900	A				
USGS	04193500	2006-02-08	12300	A				
USGS	04193500	2006-02-09	10100	A				
USGS	04193500	2006-02-10	8200	A				
USGS	04193500	2006-02-11	6460	A				
USGS	04193500	2006-02-12	4890	A				
USGS	04193500	2006-02-13	4160	A				
USGS	04193500	2006-02-14	3370	A				
USGS	04193500	2006-02-15	3360	A				
USGS	04193500	2006-02-16	3240	A				
USGS	04193500	2006-02-17	11200	A				
USGS	04193500	2006-02-18	22700	A				
USGS	04193500	2006-02-19	17300	A				
USGS	04193500	2006-02-20	12700	A				
USGS	04193500	2006-02-21	9660	A				
USGS	04193500	2006-02-22	7850	A				
USGS	04193500	2006-02-23	5880	A				
USGS	04193500	2006-02-24	5080	A				
USGS	04193500	2006-02-25	4120	A				
USGS	04193500	2006-02-26	2890	A				
USGS	04193500	2006-02-27	2450	A				
USGS	04193500	2006-02-28	2380	A				
USGS	04193500	2006-03-01	2630	A				
USGS	04193500	2006-03-02	2250	A				
USGS	04193500	2006-03-03	1830	A				
USGS	04193500	2006-03-04	1600	A:e				
USGS	04193500	2006-03-05	1250	A:e				
USGS	04193500	2006-03-06	1180	A:e				
USGS	04193500	2006-03-07	1130	A:e				
USGS	04193500	2006-03-08	1100	A:e				
USGS	04193500	2006-03-09	1630	A				
USGS	04193500	2006-03-10	2900	A				
USGS	04193500	2006-03-11	7420	A				
USGS	04193500	2006-03-12	13600	A				
USGS	04193500	2006-03-13	22800	A				
USGS	04193500	2006-03-14	23700	A				
USGS	04193500	2006-03-15	21300	A				
USGS	04193500	2006-03-16	16700	A				
USGS	04193500	2006-03-17	14000	A				
USGS	04193500	2006-03-18	11100	A				
USGS	04193500	2006-03-19	9370	A				
USGS	04193500	2006-03-20	7780	A				
USGS	04193500	2006-03-21	5890	A				
USGS	04193500	2006-03-22	4810	A				
USGS	04193500	2006-03-23	3690	A				
USGS	04193500	2006-03-24	3090	A				
USGS	04193500	2006-03-25	2470	A				
USGS	04193500	2006-03-26	2180	A				
USGS	04193500	2006-03-27	2210	A				
USGS	04193500	2006-03-28	2120	A				
USGS	04193500	2006-03-29	2640	A				
USGS	04193500	2006-03-30	2040	A				
USGS	04193500	2006-03-31	2020	A				
USGS	04193500	2006-04-01	2400	A				
USGS	04193500	2006-04-02	2570	A				
USGS	04193500	2006-04-03	4240	A				
USGS	04193500	2006-04-04	14200	A				
USGS	04193500	2006-04-05	13300	A				
USGS	04193500	2006-04-06	9680	A				
USGS	04193500	2006-04-07	7310	A				
USGS	04193500	2006-04-08	4650	A				
USGS	04193500	2006-04-09	4340	A				
USGS	04193500	2006-04-10	3880	A				
USGS	04193500	2006-04-11	3530	A				
USGS	04193500	2006-04-12	3300	A				
USGS	04193500	2006-04-13	2480	A				
USGS	04193500	2006-04-14	1850	A				
USGS	04193500	2006-04-15	2230	A				
USGS	04193500	2006-04-16	2550	A				
USGS	04193500	2006-04-17	5220	A				
USGS	04193500	2006-04-18	9610	A				
USGS	04193500	2006-04-19	9620	A				
USGS	04193500	2006-04-20	7380	A				
USGS	04193500	2006-04-21	5650	A				
USGS	04193500	2006-04-22	3790	A				
USGS	04193500	2006-04-23	3320	A				
USGS	04193500	2006-04-24	2770	A				
USGS	04193500	2006-04-25	2330	A				
USGS	04193500	2006-04-26	2200	A				
USGS	04193500	2006-04-27	1680	A				
USGS	04193500	2006-04-28	1650	A				
USGS	04193500	2006-04-29	1540	A				
USGS	04193500	2006-04-30	1370	A				
USGS	04193500	2006-05-01	1360	A				
USGS	04193500	2006-05-02	1670	A				
USGS	04193500	2006-05-03	3730	A				
USGS	04193500	2006-05-04	5720	A				
USGS	04193500	2006-05-05	4070	A				
USGS	04193500	2006-05-06	2760	A				
USGS	04193500	2006-05-07	2020	A				
USGS	04193500	2006-05-08	1910	A				
USGS	04193500	2006-05-09	1620	A				
USGS	04193500	2006-05-10	1660	A				
USGS	04193500	2006-05-11	3530	A				
USGS	04193500	2006-05-12	14700	A				
USGS	04193500	2006-05-13	17400	A				
USGS	04193500	2006-05-14	21200	A				
USGS	04193500	2006-05-15	25800	A				
USGS	04193500	2006-05-16	29400	A				
USGS	04193500	2006-05-17	25700	A				
USGS	04193500	2006-05-18	23800	A				
USGS	04193500	2006-05-19	24300	A				
USGS	04193500	2006-05-20	20000	A				
USGS	04193500	2006-05-21	14500	A				
USGS	04193500	2006-05-22	10200	A				
USGS	04193500	2006-05-23	7410	A				
USGS	04193500	2006-05-24	4270	A				
USGS	04193500	2006-05-25	5010	A				
USGS	04193500	2006-05-26	7480	A				
USGS	04193500	2006-05-27	8610	A				
USGS	04193500	2006-05-28	9830	A				
USGS	04193500	2006-05-29	7910	A				
USGS	04193500	2006-05-30	5980	A				
USGS	04193500	2006-05-31	3650	A				
USGS	04193500	2006-06-01	2880	A				
USGS	04193500	2006-06-02	3850	A				
USGS	04193500	2006-06-03	3170	A				
USGS	04193500	2006-06-04	3820	A				
USGS	04193500	2006-06-05	5670	A				
USGS	04193500	2006-06-06	4730	A				
USGS	04193500	2006-06-07	3430	A				
USGS	04193500	2006-06-08	3130	A				
USGS	04193500	2006-06-09	4410	A				
USGS	04193500	2006-06-10	5150	A				
USGS	04193500	2006-06-11	5100	A				
USGS	04193500	2006-06-12	3560	A				
USGS	04193500	2006-06-13	2410	A				
USGS	04193500	2006-06-14	2200	A				
USGS	04193500	2006-06-15	1710	A				
USGS	04193500	2006-06-16	1140	A				
USGS	04193500	2006-06-17	1350	A				
USGS	04193500	2006-06-18	1030	A				
USGS	04193500	2006-06-19	908	A				
USGS	04193500	2006-06-20	1180	A				
USGS	04193500	2006-06-21	2050	A				
USGS	04193500	2006-06-22	5030	A				
USGS	04193500	2006-06-23	6460	A				
USGS	04193500	2006-06-24	7240	A				
USGS	04193500	2006-06-25	6500	A				
USGS	04193500	2006-06-26	5770	A				
USGS	04193500	2006-06-27	3450	A				
USGS	04193500	2006-06-28	2130	A				
USGS	04193500	2006-06-29	1700	A				
USGS	04193500	2006-06-30	1500	A				
USGS	04193500	2006-07-01	1410	A				
USGS	04193500	2006-07-02	1170	A				
USGS	04193500	2006-07-03	1090	A				
USGS	04193500	2006-07-04	1540	A				
USGS	04193500	2006-07-05	2300	A				
USGS	04193500	2006-07-06	2870	A				
USGS	04193500	2006-07-07	2690	A				
USGS	04193500	2006-07-08	1970	A				
USGS	04193500	2006-07-09	1480	A				
USGS	04193500	2006-07-10	1370	A				
USGS	04193500	2006-07-11	1190	A				
USGS	04193500	2006-07-12	1520	A				
USGS	04193500	2006-07-13	6580	A				
USGS	04193500	2006-07-14	8080	A				
USGS	04193500	2006-07-15	17100	A				
USGS	04193500	2006-07-16	11700	A				
USGS	04193500	2006-07-17	10400	A				
USGS	04193500	2006-07-18	9350	A				
USGS	04193500	2006-07-19	8150	A				
USGS	04193500	2006-07-20	5720	A				
USGS	04193500	2006-07-21	3980	A				
USGS	04193500	2006-07-22	2950	A				
USGS	04193500	2006-07-23	2030	A				
USGS	04193500	2006-07-24	1730	A				
USGS	04193500	2006-07-25	1570	A				
USGS	04193500	2006-07-26	1830	A				
USGS	04193500	2006-07-27	1920	A				
USGS	04193500	2006-07-28	3740	A				
USGS	04193500	2006-07-29	7300	A				
USGS	04193500	2006-07-30	5520	A				
USGS	04193500	2006-07-31	4980	A				
USGS	04193500	2006-08-01	4790	A				
USGS	04193500	2006-08-02	3090	A				
USGS	04193500	2006-08-03	2400	A				
USGS	04193500	2006-08-04	2330	A				
USGS	04193500	2006-08-05	1910	A				
USGS	04193500	2006-08-06	1980	A				
USGS	04193500	2006-08-07	1830	A				
USGS	04193500	2006-08-08	1600	A				
USGS	04193500	2006-08-09	920	A				
USGS	04193500	2006-08-10	757	A				
USGS	04193500	2006-08-11	586	A				
USGS	04193500	2006-08-12	628	A				
USGS	04193500	2006-08-13	586	A				
USGS	04193500	2006-08-14	652	A				
USGS	04193500	2006-08-15	520	A				
USGS	04193500	2006-08-16	386	A				
USGS	04193500	2006-08-17	397	A				
USGS	04193500	2006-08-18	442	A				
USGS	04193500	2006-08-19	492	A				
USGS	04193500	2006-08-20	396	A				
USGS	04193500	2006-08-21	399	A				
USGS	04193500	2006-08-22	452	A				
USGS	04193500	2006-08-23	484	A				
USGS	04193500	2006-08-24	454	A				
USGS	04193500	2006-08-25	383	A				
USGS	04193500	2006-08-26	341	A				
USGS	04193500	2006-08-27	488	A				
USGS	04193500	2006-08-28	473	A				
USGS	04193500	2006-08-29	1160	A				
USGS	04193500	2006-08-30	2780	A				
USGS	04193500	2006-08-31	2860	A				
USGS	04193500	2006-09-01	3190	A				
USGS	04193500	2006-09-02	2780	A				
USGS	04193500	2006-09-03	1650	A				
USGS	04193500	2006-09-04	1190	A				
USGS	04193500	2006-09-05	999	A				
USGS	04193500	2006-09-06	861	A				
USGS	04193500	2006-09-07	832	A				
USGS	04193500	2006-09-08	672	A				
USGS	04193500	2006-09-09	638	A				
USGS	04193500	2006-09-10	622	A				
USGS	04193500	2006-09-11	498	A				
USGS	04193500	2006-09-12	552	A				
USGS	04193500	2006-09-13	1860	A				
USGS	04193500	2006-09-14	2950	A				
USGS	04193500	2006-09-15	2630	A				
USGS	04193500	2006-09-16	1930	A				
USGS	04193500	2006-09-17	1410	A				
USGS	04193500	2006-09-18	1290	A				
USGS	04193500	2006-09-19	1300	A				
USGS	04193500	2006-09-20	1040	A				
USGS	04193500	2006-09-21	1010	A				
USGS	04193500	2006-09-22	874	A				
USGS	04193500	2006-09-23	1100	A				
USGS	04193500	2006-09-24	1220	A				
USGS	04193500	2006-09-25	845	A				
USGS	04193500	2006-09-26	584	A				
USGS	04193500	2006-09-27	769	A				
USGS	04193500	2006-09-28	849	A				
USGS	04193500	2006-09-29	822	A				
USGS	04193500	2006-09-30	721	A				
USGS	04193500	2006-10-01	831	A				
USGS	04193500	2006-10-02	897	A				
USGS	04193500	2006-10-03	1450	A				
USGS	04193500	2006-10-04	1920	A				
USGS	04193500	2006-10-05	4620	A				
USGS	04193500	2006-10-06	3620	A				
USGS	04193500	2006-10-07	3020	A				
USGS	04193500	2006-10-08	2320	A				
USGS	04193500	2006-10-09	1880	A				
USGS	04193500	2006-10-10	1440	A				
USGS	04193500	2006-10-11	1480	A				
USGS	04193500	2006-10-12	1490	A				
USGS	04193500	2006-10-13	1410	A				
USGS	04193500	2006-10-14	1490	A				
USGS	04193500	2006-10-15	1130	A				
USGS	04193500	2006-10-16	880	A				
USGS	04193500	2006-10-17	4030	A				
USGS	04193500	2006-10-18	24400	A				
USGS	04193500	2006-10-19	23900	A				
USGS	04193500	2006-10-20	19600	A				
USGS	04193500	2006-10-21	15700	A				
USGS	04193500	2006-10-22	9840	A				
USGS	04193500	2006-10-23	7860	A				
USGS	04193500	2006-10-24	5490	A				
USGS	04193500	2006-10-25	5020	A				
USGS	04193500	2006-10-26	3910	A				
USGS	04193500	2006-10-27	3000	A				
USGS	04193500	2006-10-28	9310	A				
USGS	04193500	2006-10-29	20000	A				
USGS	04193500	2006-10-30	15800	A				
USGS	04193500	2006-10-31	12500	A				
USGS	04193500	2006-11-01	8040	A				
USGS	04193500	2006-11-02	5710	A				
USGS	04193500	2006-11-03	3890	A				
USGS	04193500	2006-11-04	3730	A				
USGS	04193500	2006-11-05	2970	A				
USGS	04193500	2006-11-06	2420	A				
USGS	04193500	2006-11-07	2740	A				
USGS	04193500	2006-11-08	4500	A				
USGS	04193500	2006-11-09	4030	A				
USGS	04193500	2006-11-10	3810	A				
USGS	04193500	2006-11-11	3810	A				
USGS	04193500	2006-11-12	3560	A				
USGS	04193500	2006-11-13	3660	A				
USGS	04193500	2006-11-14	3860	A				
USGS	04193500	2006-11-15	3140	A				
USGS	04193500	2006-11-16	5890	A				
USGS	04193500	2006-11-17	21500	A:e				
USGS	04193500	2006-11-18	23600	A:e				
USGS	04193500	2006-11-19	19700	A				
USGS	04193500	2006-11-20	14200	A				
USGS	04193500	2006-11-21	9650	A				
USGS	04193500	2006-11-22	7680	A				
USGS	04193500	2006-11-23	5550	A				
USGS	04193500	2006-11-24	4700	A				
USGS	04193500	2006-11-25	3880	A				
USGS	04193500	2006-11-26	3140	A				
USGS	04193500	2006-11-27	2640	A				
USGS	04193500	2006-11-28	2230	A:e				
USGS	04193500	2006-11-29	2270	A:e				
USGS	04193500	2006-11-30	2460	A:e				
USGS	04193500	2006-12-01	12000	A:e				
USGS	04193500	2006-12-02	48300	A:e				
USGS	04193500	2006-12-03	50000	A:e				
USGS	04193500	2006-12-04	42300	A:e				
USGS	04193500	2006-12-05	32600	A				
USGS	04193500	2006-12-06	21800	A				
USGS	04193500	2006-12-07	16300	A:e				
USGS	04193500	2006-12-08	12700	A				
USGS	04193500	2006-12-09	8970	A				
USGS	04193500	2006-12-10	6010	A				
USGS	04193500	2006-12-11	4690	A				
USGS	04193500	2006-12-12	3750	A				
USGS	04193500	2006-12-13	5280	A				
USGS	04193500	2006-12-14	10800	A				
USGS	04193500	2006-12-15	10800	A				
USGS	04193500	2006-12-16	8240	A				
USGS	04193500	2006-12-17	6660	A				
USGS	04193500	2006-12-18	5380	A				
USGS	04193500	2006-12-19	5050	A				
USGS	04193500	2006-12-20	5720	A				
USGS	04193500	2006-12-21	4970	A				
USGS	04193500	2006-12-22	7760	A				
USGS	04193500	2006-12-23	18000	A				
USGS	04193500	2006-12-24	17400	A				
USGS	04193500	2006-12-25	13900	A				
USGS	04193500	2006-12-26	16500	A				
USGS	04193500	2006-12-27	25100	A				
USGS	04193500	2006-12-28	21400	A				
USGS	04193500	2006-12-29	16300	A				
USGS	04193500	2006-12-30	11500	A				
USGS	04193500	2006-12-31	9550	A				
USGS	04193500	2007-01-01	31000	A				
USGS	04193500	2007-01-02	38200	A				
USGS	04193500	2007-01-03	28800	A				
USGS	04193500	2007-01-04	20800	A				
USGS	04193500	2007-01-05	20000	A				
USGS	04193500	2007-01-06	34800	A				
USGS	04193500	2007-01-07	46100	A				
USGS	04193500	2007-01-08	45200	A				
USGS	04193500	2007-01-09	40100	A				
USGS	04193500	2007-01-10	29500	A				
USGS	04193500	2007-01-11	20000	A				
USGS	04193500	2007-01-12	15100	A				
USGS	04193500	2007-01-13	16500	A				
USGS	04193500	2007-01-14	31700	A				
USGS	04193500	2007-01-15	47400	A				
USGS	04193500	2007-01-16	59300	A				
USGS	04193500	2007-01-17	55000	A				
USGS	04193500	2007-01-18	44200	A				
USGS	04193500	2007-01-19	31000	A				
USGS	04193500	2007-01-20	21000	A				
USGS	04193500	2007-01-21	15700	A				
USGS	04193500	2007-01-22	11100	A				
USGS	04193500	2007-01-23	7270	A				
USGS	04193500	2007-01-24	5580	A				
USGS	04193500	2007-01-25	4270	A				
USGS	04193500	2007-01-26	3620	A				
USGS	04193500	2007-01-27	3320	A				
USGS	04193500	2007-01-28	3440	A				
USGS	04193500	2007-01-29	2600	A:e				
USGS	04193500	2007-01-30	2250	A:e				
USGS	04193500	2007-01-31	2000	A:e				
USGS	04193500	2007-02-01	1820	A:e				
USGS	04193500	2007-02-02	1700	A:e				
USGS	04193500	2007-02-03	1580	A:e				
USGS	04193500	2007-02-04	1450	A:e				
USGS	04193500	2007-02-05	1350	A:e				
USGS	04193500	2007-02-06	1300	A:e				
USGS	04193500	2007-02-07	1200	A:e				
USGS	04193500	2007-02-08	1140	A:e				
USGS	04193500	2007-02-09	1100	A:e				
USGS	04193500	2007-02-10	1020	A:e				
USGS	04193500	2007-02-11	980	A:e				
USGS	04193500	2007-02-12	930	A:e				
USGS	04193500	2007-02-13	920	A:e				
USGS	04193500	2007-02-14	880	A:e				
USGS	04193500	2007-02-15	850	A:e				
USGS	04193500	2007-02-16	830	A:e				
USGS	04193500	2007-02-17	810	A:e				
USGS	04193500	2007-02-18	790	A:e				
USGS	04193500	2007-02-19	780	A:e				
USGS	04193500	2007-02-20	760	A:e				
USGS	04193500	2007-02-21	755	A:e				
USGS	04193500	2007-02-22	740	A:e				
USGS	04193500	2007-02-23	730	A:e				
USGS	04193500	2007-02-24	720	A:e				
USGS	04193500	2007-02-25	715	A:e				
USGS	04193500	2007-02-26	700	A:e				
USGS	04193500	2007-02-27	1900	A:e				
USGS	04193500	2007-02-28	5600	A:e				
USGS	04193500	2007-03-01	7270	A				
USGS	04193500	2007-03-02	16700	A				
USGS	04193500	2007-03-03	30000	A:e				
USGS	04193500	2007-03-04	32000	A:e				
USGS	04193500	2007-03-05	31600	A				
USGS	04193500	2007-03-06	23100	A				
USGS	04193500	2007-03-07	15600	A				
USGS	04193500	2007-03-08	13100	A				
USGS	04193500	2007-03-09	10200	A				
USGS	04193500	2007-03-10	8820	A				
USGS	04193500	2007-03-11	11400	A				
USGS	04193500	2007-03-12	12600	A				
USGS	04193500	2007-03-13	12100	A				
USGS	04193500	2007-03-14	11300	A				
USGS	04193500	2007-03-15	16100	A				
USGS	04193500	2007-03-16	28000	A				
USGS	04193500	2007-03-17	28100	A				
USGS	04193500	2007-03-18	25900	A				
USGS	04193500	2007-03-19	20100	A				
USGS	04193500	2007-03-20	15200	A				
USGS	04193500	2007-03-21	13100	A				
USGS	04193500	2007-03-22	11300	A				
USGS	04193500	2007-03-23	9530	A				
USGS	04193500	2007-03-24	16800	A				
USGS	04193500	2007-03-25	26400	A				
USGS	04193500	2007-03-26	24900	A				
USGS	04193500	2007-03-27	19700	A				
USGS	04193500	2007-03-28	13600	A				
USGS	04193500	2007-03-29	11500	A				
USGS	04193500	2007-03-30	10600	A				
USGS	04193500	2007-03-31	7810	A				
USGS	04193500	2007-04-01	6210	A				
USGS	04193500	2007-04-02	5220	A				
USGS	04193500	2007-04-03	5990	A				
USGS	04193500	2007-04-04	5380	A				
USGS	04193500	2007-04-05	3050	A				
USGS	04193500	2007-04-06	3530	A				
USGS	04193500	2007-04-07	2480	A				
USGS	04193500	2007-04-08	2180	A				
USGS	04193500	2007-04-09	2030	A				
USGS	04193500	2007-04-10	2040	A				
USGS	04193500	2007-04-11	1950	A				
USGS	04193500	2007-04-12	8530	A				
USGS	04193500	2007-04-13	19400	A				
USGS	04193500	2007-04-14	16300	A				
USGS	04193500	2007-04-15	12600	A				
USGS	04193500	2007-04-16	9140	A				
USGS	04193500	2007-04-17	8270	A				
USGS	04193500	2007-04-18	7200	A				
USGS	04193500	2007-04-19	5310	A				
USGS	04193500	2007-04-20	4460	A				
USGS	04193500	2007-04-21	3530	A				
USGS	04193500	2007-04-22	3060	A				
USGS	04193500	2007-04-23	2620	A				
USGS	04193500	2007-04-24	2190	A				
USGS	04193500	2007-04-25	2440	A				
USGS	04193500	2007-04-26	14700	A				
USGS	04193500	2007-04-27	37900	A				
USGS	04193500	2007-04-28	39100	A				
USGS	04193500	2007-04-29	33500	A				
USGS	04193500	2007-04-30	24900	A				
USGS	04193500	2007-05-01	17100	A				
USGS	04193500	2007-05-02	18500	A				
USGS	04193500	2007-05-03	17100	A				
USGS	04193500	2007-05-04	11100	A				
USGS	04193500	2007-05-05	7730	A				
USGS	04193500	2007-05-06	4560	A				
USGS	04193500	2007-05-07	2890	A				
USGS	04193500	2007-05-08	3090	A				
USGS	04193500	2007-05-09	2250	A				
USGS	04193500	2007-05-10	4450	A				
USGS	04193500	2007-05-11	4380	A				
USGS	04193500	2007-05-12	3090	A				
USGS	04193500	2007-05-13	2390	A				
USGS	04193500	2007-05-14	2020	A				
USGS	04193500	2007-05-15	1870	A				
USGS	04193500	2007-05-16	1500	A				
USGS	04193500	2007-05-17	919	A				
USGS	04193500	2007-05-18	1140	A				
USGS	04193500	2007-05-19	1010	A				
USGS	04193500	2007-05-20	789	A				
USGS	04193500	2007-05-21	824	A				
USGS	04193500	2007-05-22	723	A				
USGS	04193500	2007-05-23	779	A				
USGS	04193500	2007-05-24	504	A				
USGS	04193500	2007-05-25	619	A				
USGS	04193500	2007-05-26	1380	A				
USGS	04193500	2007-05-27	1220	A				
USGS	04193500	2007-05-28	754	A				
USGS	04193500	2007-05-29	555	A				
USGS	04193500	2007-05-30	689	A				
USGS	04193500	2007-05-31	337	A				
USGS	04193500	2007-06-01	305	A				
USGS	04193500	2007-06-02	616	A				
USGS	04193500	2007-06-03	446	A				
USGS	04193500	2007-06-04	2170	A				
USGS	04193500	2007-06-05	2410	A				
USGS	04193500	2007-06-06	1590	A				
USGS	04193500	2007-06-07	1030	A				
USGS	04193500	2007-06-08	950	A				
USGS	04193500	2007-06-09	620	A				
USGS	04193500	2007-06-10	557	A				
USGS	04193500	2007-06-11	500	A				
USGS	04193500	2007-06-12	383	A				
USGS	04193500	2007-06-13	282	A				
USGS	04193500	2007-06-14	138	A				
USGS	04193500	2007-06-15	158	A				
USGS	04193500	2007-06-16	117	A				
USGS	04193500	2007-06-17	140	A:e				
USGS	04193500	2007-06-18	180	A:e				
USGS	04193500	2007-06-19	240	A:e				
USGS	04193500	2007-06-20	290	A:e				
USGS	04193500	2007-06-21	361	A				
USGS	04193500	2007-06-22	273	A				
USGS	04193500	2007-06-23	356	A				
USGS	04193500	2007-06-24	312	A				
USGS	04193500	2007-06-25	328	A				
USGS	04193500	2007-06-26	353	A				
USGS	04193500	2007-06-27	400	A				
USGS	04193500	2007-06-28	535	A				
USGS	04193500	2007-06-29	500	A				
USGS	04193500	2007-06-30	428	A				
USGS	04193500	2007-07-01	358	A				
USGS	04193500	2007-07-02	394	A				
USGS	04193500	2007-07-03	412	A				
USGS	04193500	2007-07-04	432	A				
USGS	04193500	2007-07-05	390	A				
USGS	04193500	2007-07-06	368	A				
USGS	04193500	2007-07-07	311	A				
USGS	04193500	2007-07-08	311	A				
USGS	04193500	2007-07-09	264	A				
USGS	04193500	2007-07-10	933	A				
USGS	04193500	2007-07-11	425	A				
USGS	04193500	2007-07-12	229	A				
USGS	04193500	2007-07-13	188	A				
USGS	04193500	2007-07-14	119	A				
USGS	04193500	2007-07-15	229	A				
USGS	04193500	2007-07-16	109	A				
USGS	04193500	2007-07-17	178	A				
USGS	04193500	2007-07-18	209	A				
USGS	04193500	2007-07-19	360	A				
USGS	04193500	2007-07-20	320	A				
USGS	04193500	2007-07-21	910	A				
USGS	04193500	2007-07-22	990	A				
USGS	04193500	2007-07-23	640	A				
USGS	04193500	2007-07-24	464	A				
USGS	04193500	2007-07-25	406	A				
USGS	04193500	2007-07-26	403	A				
USGS	04193500	2007-07-27	569	A				
USGS	04193500	2007-07-28	869	A				
USGS	04193500	2007-07-29	755	A				
USGS	04193500	2007-07-30	508	A				
USGS	04193500	2007-07-31	605	A				
USGS	04193500	2007-08-01	627	A				
USGS	04193500	2007-08-02	378	A				
USGS	04193500	2007-08-03	279	A				
USGS	04193500	2007-08-04	211	A				
USGS	04193500	2007-08-05	293	A				
USGS	04193500	2007-08-06	398	A				
USGS	04193500	2007-08-07	728	A				
USGS	04193500	2007-08-08	1370	A				
USGS	04193500	2007-08-09	1300	A				
USGS	04193500	2007-08-10	1180	A				
USGS	04193500	2007-08-11	1060	A				
USGS	04193500	2007-08-12	1070	A				
USGS	04193500	2007-08-13	1080	A				
USGS	04193500	2007-08-14	886	A				
USGS	04193500	2007-08-15	619	A				
USGS	04193500	2007-08-16	596	A				
USGS	04193500	2007-08-17	563	A				
USGS	04193500	2007-08-18	348	A				
USGS	04193500	2007-08-19	498	A				
USGS	04193500	2007-08-20	6130	A				
USGS	04193500	2007-08-21	28900	A				
USGS	04193500	2007-08-22	49800	A				
USGS	04193500	2007-08-23	60700	A				
USGS	04193500	2007-08-24	57600	A				
USGS	04193500	2007-08-25	44100	A				
